Year,Month,Day,Global-mean of ERA5 two-metre temperature (deg C) averaged from hour 0 to hour 23,Global-mean temperature increase (deg C) above 1850-1900 reference level 
1966,6,13,15.354,0.26
1966,6,14,15.442,0.328
1966,6,15,15.472,0.34
1966,6,16,15.475,0.326
1966,6,17,15.462,0.297
1966,6,18,15.456,0.274
1966,6,19,15.484,0.287
1966,6,20,15.509,0.297
1966,6,21,15.493,0.267
1966,6,22,15.493,0.254
1966,6,23,15.476,0.224
1966,6,24,15.507,0.242
1966,6,25,15.585,0.308
1966,6,26,15.67,0.382
1966,6,27,15.712,0.413
1966,6,28,15.739,0.429
1966,6,29,15.711,0.391
1966,6,30,15.679,0.349
1966,7,1,15.756,0.417
1966,7,2,15.78,0.431
1966,7,3,15.768,0.411
1966,7,4,15.756,0.39
1966,7,5,15.811,0.437
1966,7,6,15.825,0.444
1966,7,7,15.781,0.394
1966,7,8,15.772,0.379
1966,7,9,15.771,0.373
1966,7,10,15.805,0.401
1966,7,11,15.846,0.436
1966,7,12,15.904,0.489
1966,7,13,15.862,0.441
1966,7,14,15.768,0.343
1966,7,15,15.829,0.399
1966,7,16,15.875,0.441
1966,7,17,15.889,0.449
1966,7,18,15.884,0.44
1966,7,19,15.851,0.404
1966,7,20,15.839,0.388
1966,7,21,15.885,0.432
1966,7,22,15.872,0.416
1966,7,23,15.837,0.379
1966,7,24,15.82,0.361
1966,7,25,15.821,0.36
1966,7,26,15.826,0.365
1966,7,27,15.785,0.323
1966,7,28,15.764,0.304
1966,7,29,15.827,0.368
1966,7,30,15.839,0.381
1966,7,31,15.79,0.334
1966,8,1,15.842,0.389
1966,8,2,15.892,0.442
1966,8,3,15.859,0.412
1966,8,4,15.786,0.344
1966,8,5,15.684,0.248
1966,8,6,15.606,0.175
1966,8,7,15.583,0.159
1966,8,8,15.578,0.16
1966,8,9,15.565,0.154
1966,8,10,15.564,0.16
1966,8,11,15.56,0.165
1966,8,12,15.56,0.174
1966,8,13,15.531,0.155
1966,8,14,15.509,0.145
1966,8,15,15.493,0.14
1966,8,16,15.496,0.156
1966,8,17,15.534,0.209
1966,8,18,15.5,0.191
1966,8,19,15.445,0.151
1966,8,20,15.49,0.212
1966,8,21,15.497,0.235
1966,8,22,15.477,0.234
1966,8,23,15.399,0.173
1966,8,24,15.369,0.162
1966,8,25,15.417,0.229
1966,8,26,15.451,0.283
1966,8,27,15.388,0.24
1966,8,28,15.404,0.277
1966,8,29,15.431,0.325
1966,8,30,15.342,0.257
1966,8,31,15.24,0.178
1966,9,1,15.126,0.087
1966,9,2,15.06,0.044
1966,9,3,15.049,0.056
1966,9,4,15.011,0.041
1966,9,5,14.991,0.046
1966,9,6,15.001,0.08
1966,9,7,15.033,0.137
1966,9,8,14.983,0.112
1966,9,9,14.911,0.066
1966,9,10,14.894,0.075
1966,9,11,14.842,0.049
1966,9,12,14.823,0.057
1966,9,13,14.866,0.128
1966,9,14,14.892,0.182
1966,9,15,14.855,0.174
1966,9,16,14.789,0.136
1966,9,17,14.752,0.127
1966,9,18,14.778,0.181
1966,9,19,14.739,0.172
1966,9,20,14.664,0.126
1966,9,21,14.679,0.17
1966,9,22,14.704,0.226
1966,9,23,14.762,0.314
1966,9,24,14.814,0.397
1966,9,25,14.82,0.433
1966,9,26,14.831,0.476
1966,9,27,14.822,0.498
1966,9,28,14.725,0.434
1966,9,29,14.625,0.367
1966,9,30,14.515,0.291
1966,10,1,14.415,0.224
1966,10,2,14.353,0.197
1966,10,3,14.324,0.202
1966,10,4,14.254,0.167
1966,10,5,14.199,0.147
1966,10,6,14.162,0.146
1966,10,7,14.168,0.188
1966,10,8,14.149,0.206
1966,10,9,14.101,0.196
1966,10,10,14.009,0.141
1966,10,11,13.927,0.096
1966,10,12,13.858,0.065
1966,10,13,13.815,0.06
1966,10,14,13.788,0.073
1966,10,15,13.65,-0.026
1966,10,16,13.525,-0.111
1966,10,17,13.443,-0.153
1966,10,18,13.371,-0.185
1966,10,19,13.34,-0.176
1966,10,20,13.306,-0.17
1966,10,21,13.29,-0.147
1966,10,22,13.232,-0.167
1966,10,23,13.253,-0.107
1966,10,24,13.275,-0.046
1966,10,25,13.284,0.001
1966,10,26,13.279,0.034
1966,10,27,13.199,-0.008
1966,10,28,13.171,0.001
1966,10,29,13.199,0.067
1966,10,30,13.17,0.074
1966,10,31,13.125,0.067
1966,11,1,13.119,0.098
1966,11,2,13.078,0.095
1966,11,3,13.054,0.108
1966,11,4,13.022,0.113
1966,11,5,12.986,0.115
1966,11,6,13,0.166
1966,11,7,12.924,0.127
1966,11,8,12.817,0.056
1966,11,9,12.756,0.03
1966,11,10,12.731,0.041
1966,11,11,12.646,-0.008
1966,11,12,12.593,-0.026
1966,11,13,12.524,-0.061
1966,11,14,12.448,-0.104
1966,11,15,12.502,-0.018
1966,11,16,12.518,0.03
1966,11,17,12.557,0.1
1966,11,18,12.614,0.188
1966,11,19,12.635,0.239
1966,11,20,12.618,0.253
1966,11,21,12.644,0.31
1966,11,22,12.632,0.329
1966,11,23,12.643,0.37
1966,11,24,12.666,0.423
1966,11,25,12.641,0.427
1966,11,26,12.536,0.353
1966,11,27,12.429,0.275
1966,11,28,12.383,0.256
1966,11,29,12.29,0.19
1966,11,30,12.227,0.154
1966,12,1,12.203,0.156
1966,12,2,12.248,0.227
1966,12,3,12.257,0.26
1966,12,4,12.216,0.242
1966,12,5,12.226,0.275
1966,12,6,12.264,0.334
1966,12,7,12.27,0.362
1966,12,8,12.222,0.334
1966,12,9,12.132,0.264
1966,12,10,12.118,0.27
1966,12,11,12.083,0.255
1966,12,12,12.028,0.218
1966,12,13,11.99,0.198
1966,12,14,11.979,0.204
1966,12,15,11.975,0.217
1966,12,16,12.027,0.284
1966,12,17,12.063,0.335
1966,12,18,12.049,0.335
1966,12,19,12.006,0.306
1966,12,20,11.96,0.273
1966,12,21,11.899,0.225
1966,12,22,11.862,0.201
1966,12,23,11.842,0.192
1966,12,24,11.788,0.151
1966,12,25,11.749,0.123
1966,12,26,11.792,0.179
1966,12,27,11.783,0.18
1966,12,28,11.747,0.154
1966,12,29,11.799,0.216
1966,12,30,11.854,0.281
1966,12,31,11.835,0.271
1967,1,1,11.797,0.255
1967,1,2,11.769,0.236
1967,1,3,11.696,0.17
1967,1,4,11.663,0.144
1967,1,5,11.627,0.116
1967,1,6,11.63,0.125
1967,1,7,11.672,0.173
1967,1,8,11.728,0.234
1967,1,9,11.707,0.218
1967,1,10,11.676,0.192
1967,1,11,11.71,0.229
1967,1,12,11.747,0.269
1967,1,13,11.758,0.281
1967,1,14,11.704,0.228
1967,1,15,11.575,0.1
1967,1,16,11.493,0.019
1967,1,17,11.509,0.036
1967,1,18,11.563,0.089
1967,1,19,11.671,0.196
1967,1,20,11.798,0.322
1967,1,21,11.864,0.386
1967,1,22,11.791,0.309
1967,1,23,11.775,0.288
1967,1,24,11.806,0.314
1967,1,25,11.812,0.313
1967,1,26,11.843,0.338
1967,1,27,11.849,0.336
1967,1,28,11.751,0.231
1967,1,29,11.696,0.169
1967,1,30,11.665,0.129
1967,1,31,11.571,0.026
1967,2,1,11.496,-0.06
1967,2,2,11.482,-0.085
1967,2,3,11.489,-0.089
1967,2,4,11.535,-0.055
1967,2,5,11.602,0
1967,2,6,11.55,-0.065
1967,2,7,11.533,-0.095
1967,2,8,11.574,-0.068
1967,2,9,11.615,-0.043
1967,2,10,11.647,-0.027
1967,2,11,11.684,-0.005
1967,2,12,11.67,-0.034
1967,2,13,11.688,-0.032
1967,2,14,11.825,0.09
1967,2,15,11.878,0.128
1967,2,16,11.87,0.103
1967,2,17,11.875,0.091
1967,2,18,11.949,0.146
1967,2,19,12.026,0.205
1967,2,20,12.109,0.269
1967,2,21,12.191,0.332
1967,2,22,12.133,0.255
1967,2,23,12.071,0.175
1967,2,24,12.032,0.116
1967,2,25,12.053,0.116
1967,2,26,12.076,0.117
1967,2,27,12.172,0.191
1967,2,28,12.234,0.23
1967,3,1,12.271,0.244
1967,3,2,12.33,0.279
1967,3,3,12.447,0.372
1967,3,4,12.44,0.341
1967,3,5,12.373,0.249
1967,3,6,12.352,0.203
1967,3,7,12.338,0.163
1967,3,8,12.381,0.181
1967,3,9,12.496,0.27
1967,3,10,12.6,0.348
1967,3,11,12.702,0.423
1967,3,12,12.8,0.494
1967,3,13,12.846,0.513
1967,3,14,12.878,0.516
1967,3,15,12.859,0.467
1967,3,16,12.87,0.447
1967,3,17,12.891,0.437
1967,3,18,12.897,0.412
1967,3,19,12.912,0.395
1967,3,20,12.92,0.372
1967,3,21,12.958,0.38
1967,3,22,12.94,0.332
1967,3,23,12.902,0.262
1967,3,24,12.896,0.226
1967,3,25,12.949,0.247
1967,3,26,13.054,0.322
1967,3,27,13.127,0.365
1967,3,28,13.17,0.377
1967,3,29,13.167,0.343
1967,3,30,13.086,0.23
1967,3,31,13.023,0.135
1967,4,1,13.06,0.14
1967,4,2,13.125,0.173
1967,4,3,13.192,0.207
1967,4,4,13.229,0.211
1967,4,5,13.292,0.24
1967,4,6,13.296,0.21
1967,4,7,13.334,0.213
1967,4,8,13.344,0.188
1967,4,9,13.368,0.177
1967,4,10,13.375,0.149
1967,4,11,13.474,0.214
1967,4,12,13.563,0.268
1967,4,13,13.618,0.289
1967,4,14,13.685,0.322
1967,4,15,13.779,0.384
1967,4,16,13.808,0.38
1967,4,17,13.865,0.406
1967,4,18,13.943,0.452
1967,4,19,13.956,0.433
1967,4,20,14.006,0.45
1967,4,21,14.077,0.488
1967,4,22,14.066,0.443
1967,4,23,14.047,0.391
1967,4,24,14.14,0.45
1967,4,25,14.122,0.399
1967,4,26,14.061,0.304
1967,4,27,14.052,0.262
1967,4,28,14.073,0.249
1967,4,29,14.071,0.214
1967,4,30,14.159,0.27
1967,5,1,14.249,0.328
1967,5,2,14.302,0.348
1967,5,3,14.381,0.396
1967,5,4,14.437,0.422
1967,5,5,14.484,0.439
1967,5,6,14.565,0.491
1967,5,7,14.628,0.526
1967,5,8,14.713,0.582
1967,5,9,14.722,0.563
1967,5,10,14.693,0.505
1967,5,11,14.716,0.5
1967,5,12,14.806,0.561
1967,5,13,14.839,0.564
1967,5,14,14.842,0.538
1967,5,15,14.818,0.485
1967,5,16,14.828,0.465
1967,5,17,14.937,0.544
1967,5,18,15.023,0.6
1967,5,19,14.998,0.546
1967,5,20,14.987,0.504
1967,5,21,15.012,0.5
1967,5,22,15.047,0.507
1967,5,23,15.09,0.521
1967,5,24,15.113,0.515
1967,5,25,15.081,0.456
1967,5,26,15.106,0.454
1967,5,27,15.119,0.439
1967,5,28,15.145,0.437
1967,5,29,15.143,0.409
1967,5,30,15.129,0.367
1967,5,31,15.144,0.355
1967,6,1,15.149,0.334
1967,6,2,15.172,0.331
1967,6,3,15.179,0.313
1967,6,4,15.189,0.298
1967,6,5,15.183,0.266
1967,6,6,15.238,0.296
1967,6,7,15.272,0.306
1967,6,8,15.283,0.293
1967,6,9,15.279,0.267
1967,6,10,15.301,0.267
1967,6,11,15.292,0.238
1967,6,12,15.276,0.201
1967,6,13,15.297,0.202
1967,6,14,15.346,0.232
1967,6,15,15.358,0.226
1967,6,16,15.411,0.262
1967,6,17,15.453,0.287
1967,6,18,15.497,0.315
1967,6,19,15.54,0.343
1967,6,20,15.535,0.323
1967,6,21,15.52,0.294
1967,6,22,15.496,0.256
1967,6,23,15.488,0.235
1967,6,24,15.463,0.198
1967,6,25,15.465,0.188
1967,6,26,15.526,0.237
1967,6,27,15.562,0.263
1967,6,28,15.605,0.295
1967,6,29,15.658,0.338
1967,6,30,15.643,0.313
1967,7,1,15.616,0.276
1967,7,2,15.6,0.252
1967,7,3,15.605,0.248
1967,7,4,15.603,0.237
1967,7,5,15.596,0.223
1967,7,6,15.57,0.19
1967,7,7,15.619,0.232
1967,7,8,15.679,0.286
1967,7,9,15.672,0.273
1967,7,10,15.704,0.299
1967,7,11,15.771,0.361
1967,7,12,15.746,0.331
1967,7,13,15.708,0.288
1967,7,14,15.699,0.274
1967,7,15,15.65,0.22
1967,7,16,15.656,0.222
1967,7,17,15.69,0.251
1967,7,18,15.721,0.277
1967,7,19,15.756,0.309
1967,7,20,15.737,0.286
1967,7,21,15.709,0.256
1967,7,22,15.698,0.242
1967,7,23,15.702,0.244
1967,7,24,15.765,0.306
1967,7,25,15.779,0.318
1967,7,26,15.76,0.299
1967,7,27,15.776,0.315
1967,7,28,15.808,0.348
1967,7,29,15.786,0.327
1967,7,30,15.777,0.32
1967,7,31,15.783,0.327
1967,8,1,15.812,0.358
1967,8,2,15.789,0.339
1967,8,3,15.771,0.324
1967,8,4,15.741,0.299
1967,8,5,15.765,0.329
1967,8,6,15.71,0.279
1967,8,7,15.69,0.265
1967,8,8,15.659,0.241
1967,8,9,15.671,0.26
1967,8,10,15.641,0.237
1967,8,11,15.596,0.201
1967,8,12,15.54,0.154
1967,8,13,15.504,0.128
1967,8,14,15.571,0.206
1967,8,15,15.584,0.231
1967,8,16,15.596,0.256
1967,8,17,15.611,0.286
1967,8,18,15.601,0.291
1967,8,19,15.621,0.327
1967,8,20,15.667,0.389
1967,8,21,15.598,0.336
1967,8,22,15.525,0.281
1967,8,23,15.403,0.178
1967,8,24,15.333,0.126
1967,8,25,15.33,0.143
1967,8,26,15.3,0.131
1967,8,27,15.224,0.075
1967,8,28,15.188,0.061
1967,8,29,15.244,0.137
1967,8,30,15.281,0.196
1967,8,31,15.193,0.13
1967,9,1,15.164,0.125
1967,9,2,15.174,0.158
1967,9,3,15.211,0.219
1967,9,4,15.245,0.276
1967,9,5,15.239,0.294
1967,9,6,15.205,0.284
1967,9,7,15.116,0.219
1967,9,8,15.05,0.178
1967,9,9,15.007,0.162
1967,9,10,14.96,0.14
1967,9,11,14.914,0.121
1967,9,12,14.861,0.095
1967,9,13,14.837,0.099
1967,9,14,14.889,0.18
1967,9,15,14.916,0.235
1967,9,16,14.896,0.243
1967,9,17,14.842,0.217
1967,9,18,14.796,0.2
1967,9,19,14.757,0.189
1967,9,20,14.748,0.21
1967,9,21,14.739,0.231
1967,9,22,14.753,0.275
1967,9,23,14.665,0.217
1967,9,24,14.698,0.28
1967,9,25,14.723,0.336
1967,9,26,14.669,0.314
1967,9,27,14.571,0.248
1967,9,28,14.491,0.2
1967,9,29,14.408,0.15
1967,9,30,14.386,0.162
1967,10,1,14.381,0.191
1967,10,2,14.324,0.168
1967,10,3,14.28,0.158
1967,10,4,14.241,0.153
1967,10,5,14.182,0.13
1967,10,6,14.13,0.113
1967,10,7,14.114,0.134
1967,10,8,14.16,0.217
1967,10,9,14.208,0.302
1967,10,10,14.202,0.333
1967,10,11,14.163,0.332
1967,10,12,14.12,0.328
1967,10,13,14.137,0.383
1967,10,14,14.092,0.376
1967,10,15,14.033,0.358
1967,10,16,14.001,0.365
1967,10,17,13.977,0.381
1967,10,18,13.932,0.376
1967,10,19,13.863,0.346
1967,10,20,13.806,0.329
1967,10,21,13.81,0.373
1967,10,22,13.812,0.413
1967,10,23,13.769,0.409
1967,10,24,13.678,0.357
1967,10,25,13.587,0.304
1967,10,26,13.52,0.275
1967,10,27,13.525,0.318
1967,10,28,13.545,0.375
1967,10,29,13.459,0.326
1967,10,30,13.34,0.245
1967,10,31,13.338,0.279
1967,11,1,13.341,0.32
1967,11,2,13.297,0.313
1967,11,3,13.169,0.223
1967,11,4,13.009,0.101
1967,11,5,12.912,0.041
1967,11,6,12.867,0.033
1967,11,7,12.816,0.019
1967,11,8,12.782,0.021
1967,11,9,12.757,0.031
1967,11,10,12.818,0.128
1967,11,11,12.808,0.154
1967,11,12,12.837,0.218
1967,11,13,12.883,0.298
1967,11,14,12.862,0.31
1967,11,15,12.802,0.282
1967,11,16,12.765,0.277
1967,11,17,12.72,0.264
1967,11,18,12.627,0.201
1967,11,19,12.567,0.172
1967,11,20,12.551,0.187
1967,11,21,12.586,0.252
1967,11,22,12.574,0.271
1967,11,23,12.561,0.289
1967,11,24,12.549,0.306
1967,11,25,12.479,0.265
1967,11,26,12.403,0.219
1967,11,27,12.291,0.136
1967,11,28,12.207,0.08
1967,11,29,12.146,0.047
1967,11,30,12.073,0
1967,12,1,12.007,-0.04
1967,12,2,11.987,-0.035
1967,12,3,11.982,-0.015
1967,12,4,11.944,-0.03
1967,12,5,12.036,0.085
1967,12,6,12.172,0.243
1967,12,7,12.232,0.324
1967,12,8,12.259,0.371
1967,12,9,12.31,0.443
1967,12,10,12.31,0.462
1967,12,11,12.365,0.537
1967,12,12,12.294,0.484
1967,12,13,12.242,0.45
1967,12,14,12.188,0.414
1967,12,15,12.187,0.428
1967,12,16,12.277,0.534
1967,12,17,12.335,0.607
1967,12,18,12.309,0.595
1967,12,19,12.237,0.537
1967,12,20,12.166,0.479
1967,12,21,12.005,0.331
1967,12,22,11.865,0.203
1967,12,23,11.769,0.12
1967,12,24,11.683,0.046
1967,12,25,11.647,0.022
1967,12,26,11.745,0.131
1967,12,27,11.786,0.184
1967,12,28,11.797,0.204
1967,12,29,11.842,0.259
1967,12,30,11.812,0.239
1967,12,31,11.793,0.23
1968,1,1,11.759,0.201
1968,1,2,11.677,0.128
1968,1,3,11.618,0.076
1968,1,4,11.649,0.116
1968,1,5,11.672,0.148
1968,1,6,11.669,0.153
1968,1,7,11.567,0.057
1968,1,8,11.441,-0.062
1968,1,9,11.457,-0.038
1968,1,10,11.516,0.026
1968,1,11,11.515,0.029
1968,1,12,11.491,0.01
1968,1,13,11.506,0.027
1968,1,14,11.561,0.085
1968,1,15,11.589,0.114
1968,1,16,11.593,0.121
1968,1,17,11.633,0.161
1968,1,18,11.722,0.25
1968,1,19,11.761,0.289
1968,1,20,11.749,0.277
1968,1,21,11.735,0.263
1968,1,22,11.689,0.214
1968,1,23,11.617,0.138
1968,1,24,11.562,0.079
1968,1,25,11.539,0.05
1968,1,26,11.499,0.006
1968,1,27,11.491,-0.007
1968,1,28,11.537,0.034
1968,1,29,11.565,0.056
1968,1,30,11.594,0.077
1968,1,31,11.63,0.104
1968,2,1,11.658,0.122
1968,2,2,11.648,0.101
1968,2,3,11.649,0.092
1968,2,4,11.717,0.148
1968,2,5,11.769,0.188
1968,2,6,11.78,0.186
1968,2,7,11.776,0.169
1968,2,8,11.696,0.076
1968,2,9,11.666,0.031
1968,2,10,11.684,0.035
1968,2,11,11.684,0.019
1968,2,12,11.713,0.034
1968,2,13,11.728,0.035
1968,2,14,11.797,0.09
1968,2,15,11.915,0.193
1968,2,16,11.951,0.213
1968,2,17,11.941,0.186
1968,2,18,11.929,0.156
1968,2,19,12.016,0.226
1968,2,20,12.125,0.315
1968,2,21,12.146,0.318
1968,2,22,12.137,0.29
1968,2,23,12.223,0.357
1968,2,24,12.248,0.362
1968,2,25,12.282,0.374
1968,2,26,12.371,0.442
1968,2,27,12.385,0.433
1968,2,28,12.381,0.406
1968,2,29,12.413,0.414
1968,3,1,12.433,0.411
1968,3,2,12.46,0.414
1968,3,3,12.512,0.441
1968,3,4,12.543,0.449
1968,3,5,12.582,0.463
1968,3,6,12.568,0.424
1968,3,7,12.556,0.387
1968,3,8,12.564,0.369
1968,3,9,12.594,0.373
1968,3,10,12.656,0.409
1968,3,11,12.712,0.439
1968,3,12,12.679,0.379
1968,3,13,12.725,0.396
1968,3,14,12.816,0.458
1968,3,15,12.87,0.481
1968,3,16,12.932,0.511
1968,3,17,12.95,0.498
1968,3,18,12.992,0.508
1968,3,19,13.003,0.489
1968,3,20,13.07,0.525
1968,3,21,13.105,0.53
1968,3,22,13.096,0.491
1968,3,23,13.086,0.45
1968,3,24,13.093,0.426
1968,3,25,13.13,0.433
1968,3,26,13.19,0.463
1968,3,27,13.271,0.513
1968,3,28,13.301,0.513
1968,3,29,13.283,0.464
1968,3,30,13.244,0.394
1968,3,31,13.158,0.276
1968,4,1,13.174,0.26
1968,4,2,13.208,0.263
1968,4,3,13.178,0.199
1968,4,4,13.199,0.187
1968,4,5,13.278,0.231
1968,4,6,13.358,0.277
1968,4,7,13.45,0.334
1968,4,8,13.538,0.387
1968,4,9,13.561,0.375
1968,4,10,13.598,0.378
1968,4,11,13.634,0.379
1968,4,12,13.7,0.41
1968,4,13,13.746,0.423
1968,4,14,13.812,0.457
1968,4,15,13.894,0.506
1968,4,16,13.898,0.478
1968,4,17,13.9,0.449
1968,4,18,13.955,0.472
1968,4,19,13.903,0.388
1968,4,20,13.863,0.315
1968,4,21,13.829,0.248
1968,4,22,13.811,0.196
1968,4,23,13.771,0.123
1968,4,24,13.669,-0.013
1968,4,25,13.651,-0.065
1968,4,26,13.77,0.02
1968,4,27,13.885,0.102
1968,4,28,13.942,0.125
1968,4,29,14.009,0.159
1968,4,30,14.048,0.165
1968,5,1,14.104,0.188
1968,5,2,14.13,0.181
1968,5,3,14.105,0.125
1968,5,4,14.154,0.145
1968,5,5,14.255,0.217
1968,5,6,14.304,0.238
1968,5,7,14.395,0.301
1968,5,8,14.505,0.382
1968,5,9,14.602,0.451
1968,5,10,14.684,0.504
1968,5,11,14.692,0.481
1968,5,12,14.701,0.46
1968,5,13,14.708,0.438
1968,5,14,14.651,0.35
1968,5,15,14.626,0.295
1968,5,16,14.626,0.264
1968,5,17,14.613,0.22
1968,5,18,14.623,0.199
1968,5,19,14.681,0.228
1968,5,20,14.695,0.212
1968,5,21,14.67,0.157
1968,5,22,14.699,0.157
1968,5,23,14.819,0.248
1968,5,24,14.863,0.265
1968,5,25,14.847,0.221
1968,5,26,14.806,0.151
1968,5,27,14.844,0.161
1968,5,28,14.87,0.16
1968,5,29,14.952,0.214
1968,5,30,14.953,0.189
1968,5,31,14.941,0.15
1968,6,1,15.013,0.196
1968,6,2,15.082,0.24
1968,6,3,15.09,0.222
1968,6,4,15.072,0.178
1968,6,5,15.059,0.138
1968,6,6,15.095,0.149
1968,6,7,15.163,0.192
1968,6,8,15.151,0.157
1968,6,9,15.12,0.104
1968,6,10,15.135,0.098
1968,6,11,15.214,0.156
1968,6,12,15.223,0.146
1968,6,13,15.187,0.09
1968,6,14,15.156,0.041
1968,6,15,15.234,0.101
1968,6,16,15.283,0.134
1968,6,17,15.388,0.223
1968,6,18,15.371,0.19
1968,6,19,15.321,0.123
1968,6,20,15.332,0.119
1968,6,21,15.322,0.095
1968,6,22,15.389,0.149
1968,6,23,15.462,0.209
1968,6,24,15.549,0.284
1968,6,25,15.536,0.259
1968,6,26,15.511,0.222
1968,6,27,15.567,0.267
1968,6,28,15.619,0.308
1968,6,29,15.646,0.325
1968,6,30,15.645,0.314
1968,7,1,15.693,0.351
1968,7,2,15.713,0.362
1968,7,3,15.745,0.385
1968,7,4,15.761,0.393
1968,7,5,15.741,0.365
1968,7,6,15.672,0.289
1968,7,7,15.573,0.184
1968,7,8,15.54,0.144
1968,7,9,15.545,0.143
1968,7,10,15.549,0.142
1968,7,11,15.55,0.136
1968,7,12,15.579,0.16
1968,7,13,15.648,0.222
1968,7,14,15.705,0.274
1968,7,15,15.715,0.279
1968,7,16,15.681,0.24
1968,7,17,15.64,0.194
1968,7,18,15.619,0.17
1968,7,19,15.573,0.12
1968,7,20,15.567,0.11
1968,7,21,15.527,0.068
1968,7,22,15.516,0.054
1968,7,23,15.524,0.06
1968,7,24,15.571,0.105
1968,7,25,15.614,0.147
1968,7,26,15.642,0.174
1968,7,27,15.666,0.198
1968,7,28,15.747,0.279
1968,7,29,15.757,0.291
1968,7,30,15.69,0.225
1968,7,31,15.64,0.177
1968,8,1,15.595,0.134
1968,8,2,15.553,0.095
1968,8,3,15.584,0.13
1968,8,4,15.621,0.172
1968,8,5,15.666,0.222
1968,8,6,15.694,0.256
1968,8,7,15.685,0.253
1968,8,8,15.644,0.218
1968,8,9,15.551,0.131
1968,8,10,15.524,0.112
1968,8,11,15.582,0.178
1968,8,12,15.607,0.213
1968,8,13,15.605,0.22
1968,8,14,15.606,0.232
1968,8,15,15.554,0.193
1968,8,16,15.545,0.198
1968,8,17,15.53,0.196
1968,8,18,15.518,0.199
1968,8,19,15.517,0.213
1968,8,20,15.47,0.183
1968,8,21,15.337,0.066
1968,8,22,15.278,0.026
1968,8,23,15.263,0.029
1968,8,24,15.209,-0.006
1968,8,25,15.255,0.059
1968,8,26,15.281,0.105
1968,8,27,15.289,0.133
1968,8,28,15.228,0.093
1968,8,29,15.174,0.06
1968,8,30,15.148,0.056
1968,8,31,15.111,0.042
1968,9,1,15.038,-0.01
1968,9,2,14.936,-0.089
1968,9,3,14.894,-0.108
1968,9,4,14.858,-0.121
1968,9,5,14.788,-0.167
1968,9,6,14.811,-0.121
1968,9,7,14.909,0.001
1968,9,8,14.962,0.078
1968,9,9,14.976,0.118
1968,9,10,14.989,0.156
1968,9,11,14.94,0.133
1968,9,12,14.883,0.103
1968,9,13,14.892,0.139
1968,9,14,14.912,0.185
1968,9,15,14.888,0.189
1968,9,16,14.842,0.171
1968,9,17,14.737,0.093
1968,9,18,14.637,0.021
1968,9,19,14.558,-0.03
1968,9,20,14.455,-0.104
1968,9,21,14.367,-0.162
1968,9,22,14.354,-0.146
1968,9,23,14.486,0.015
1968,9,24,14.553,0.112
1968,9,25,14.526,0.115
1968,9,26,14.482,0.103
1968,9,27,14.471,0.123
1968,9,28,14.407,0.091
1968,9,29,14.291,0.009
1968,9,30,14.267,0.018
1968,10,1,14.275,0.06
1968,10,2,14.254,0.073
1968,10,3,14.236,0.089
1968,10,4,14.269,0.157
1968,10,5,14.237,0.161
1968,10,6,14.151,0.11
1968,10,7,14.138,0.134
1968,10,8,14.116,0.15
1968,10,9,14.089,0.161
1968,10,10,14.012,0.121
1968,10,11,13.96,0.106
1968,10,12,13.989,0.173
1968,10,13,14.037,0.26
1968,10,14,14.091,0.353
1968,10,15,14.116,0.418
1968,10,16,14.068,0.411
1968,10,17,14.015,0.397
1968,10,18,13.904,0.326
1968,10,19,13.813,0.275
1968,10,20,13.807,0.308
1968,10,21,13.802,0.342
1968,10,22,13.738,0.316
1968,10,23,13.696,0.312
1968,10,24,13.645,0.299
1968,10,25,13.54,0.232
1968,10,26,13.526,0.256
1968,10,27,13.45,0.217
1968,10,28,13.35,0.154
1968,10,29,13.35,0.192
1968,10,30,13.365,0.243
1968,10,31,13.352,0.267
1968,11,1,13.322,0.274
1968,11,2,13.267,0.257
1968,11,3,13.261,0.289
1968,11,4,13.197,0.263
1968,11,5,13.127,0.23
1968,11,6,13.031,0.171
1968,11,7,12.923,0.1
1968,11,8,12.845,0.058
1968,11,9,12.787,0.037
1968,11,10,12.741,0.026
1968,11,11,12.675,-0.003
1968,11,12,12.687,0.045
1968,11,13,12.623,0.017
1968,11,14,12.578,0.007
1968,11,15,12.598,0.06
1968,11,16,12.591,0.087
1968,11,17,12.562,0.09
1968,11,18,12.519,0.079
1968,11,19,12.495,0.087
1968,11,20,12.466,0.089
1968,11,21,12.439,0.094
1968,11,22,12.498,0.184
1968,11,23,12.501,0.219
